Date,Description,Category,Amount
03/19/2029,ehlo,Daycare,$226.49
08/04/2039,bimzo,Daycare,$1434.17
03/12/1963,ukiive,Daycare,$3286.12
06/01/1944,nomijca,Daycare,$7155.15
10/28/1950,susvuuh,Daycare,$6385.16
12/21/2038,zez,Daycare,$2356.58
09/13/1904,dakce,Daycare,$1044.43
02/19/1951,wac,Daycare,$7267.46
10/06/1939,hevuge,Daycare,$4170.51
05/25/1996,wajag,Daycare,$4665.40
08/23/1976,nucrumbe,Daycare,$8598.64
05/01/1938,fodiktus,Daycare,$3207.75
12/25/1963,ul,Daycare,$2376.60
07/23/1911,ragohdaw,Daycare,$260.51
06/15/1941,romup,Daycare,$5561.91
06/03/2014,wus,Daycare,$5241.63
07/20/1956,binmo,Daycare,$6791.16
12/13/1975,ze,Daycare,$7176.11
07/08/2040,jobi,Daycare,$4954.47
07/30/2030,zeul,Daycare,$9496.11
04/15/1954,sodul,Daycare,$5046.30
07/04/1985,vukjetos,Daycare,$5583.23
02/17/1993,jiiki,Daycare,$3232.09
05/28/2055,ahecida,Daycare,$2794.75
05/05/1956,imari,Daycare,$9960.24
11/28/1928,puhus,Daycare,$8992.91
12/05/2019,udimuv,Daycare,$6083.17
02/24/1931,vifaipu,Daycare,$6342.93
10/08/1912,litbopra,Daycare,$3346.07
05/29/1937,copnuc,Daycare,$4204.05
05/02/2027,mo,Daycare,$8555.59
09/16/2066,ofusafvuh,Daycare,$8418.30
09/22/2056,ce,Daycare,$3902.80
01/20/2022,odjub,Daycare,$1221.80
12/12/2019,ve,Daycare,$3290.10
06/02/2057,erme,Daycare,$5944.87
03/11/1960,co,Daycare,$5204.01
10/02/1939,lincup,Daycare,$3956.28
02/01/1944,faruv,Daycare,$7224.58
04/18/1942,vi,Daycare,$4512.70
05/18/2023,on,Daycare,$6615.25
03/23/1985,vambepi,Daycare,$60.04
06/21/2016,baw,Daycare,$2315.14
02/06/1984,selijor,Daycare,$1122.66
12/21/2057,retfatpij,Daycare,$4088.72
08/12/1986,ke,Daycare,$496.19
10/10/2033,jobtinuh,Daycare,$635.01
12/04/1947,dakezaci,Daycare,$4887.57
01/10/1972,obculew,Daycare,$5111.98
02/24/1978,ekugin,Daycare,$6096.53
04/14/1981,bij,Daycare,$689.25
03/01/1958,hil,Daycare,$289.97
11/02/1968,tukimez,Daycare,$5565.28
03/05/1901,cirujgu,Daycare,$1431.85
10/16/1983,jilibi,Daycare,$6684.11
09/21/2013,na,Daycare,$9883.14
12/05/1985,fila,Daycare,$3727.13
08/30/2035,debo,Daycare,$885.90
09/30/2025,luktizuzi,Daycare,$4792.42
06/07/1926,ago,Daycare,$269.99
03/23/1927,sekge,Daycare,$6754.96
06/14/2059,nekes,Daycare,$6606.53
11/13/1965,ter,Daycare,$8777.49
07/11/1990,dod,Daycare,$6936.95
07/24/1970,id,Daycare,$1956.23
03/11/1937,nefetpow,Daycare,$5965.90
11/13/1956,abifed,Daycare,$3089.36
01/08/1904,apoewiga,Daycare,$2040.41
01/06/1969,bimeca,Daycare,$5516.35
12/06/1979,begve,Daycare,$90.52
04/30/1977,us,Daycare,$3116.04
03/08/2040,newu,Daycare,$5814.35
12/01/1909,bikum,Daycare,$1541.60
09/15/1958,vezfaf,Daycare,$8891.74
02/24/1926,tieta,Daycare,$184.51
07/03/1920,sapazop,Daycare,$1510.17
01/01/1922,dawujaj,Daycare,$230.55
12/17/2023,ekici,Daycare,$5938.53
06/08/2060,medcu,Daycare,$1331.06
01/19/2063,olhul,Daycare,$4252.82
07/17/1989,pevuk,Daycare,$8680.52
07/15/1967,nafobkut,Daycare,$3105.24
05/21/2044,pewa,Daycare,$510.29
09/26/1993,nace,Daycare,$8708.68
06/30/1987,apu,Daycare,$4420.79
01/04/1976,unwo,Daycare,$3157.86
07/23/2064,nap,Daycare,$3626.82
04/01/1938,wo,Daycare,$4817.77
11/11/2035,hud,Daycare,$4154.97
06/07/1991,zagbonsit,Daycare,$4875.58
12/06/1919,fam,Daycare,$8880.40
11/15/1927,ge,Daycare,$4742.86
05/04/2045,vepneliz,Daycare,$6122.35
09/09/2032,kigjaket,Daycare,$6905.54
12/06/2015,iziwizlos,Daycare,$7634.52
05/30/1919,waigwi,Daycare,$2321.62
05/29/1903,tot,Daycare,$7656.36
04/09/1952,geemizem,Daycare,$7193.41
09/08/2030,va,Daycare,$9791.77
06/09/2018,fo,Daycare,$5959.76
08/24/1997,musatnir,Daycare,$3310.50
03/20/2047,bujliwep,Daycare,$5953.31
12/10/2048,je,Daycare,$4750.88
09/07/1977,jojgij,Daycare,$8476.82
09/08/1962,jewow,Daycare,$9589.88
10/17/1947,jodacgaz,Daycare,$3368.07
08/05/1962,evpe,Daycare,$5135.16
05/02/1968,ot,Daycare,$4454.08
04/14/2039,sike,Daycare,$7680.64
03/10/2060,encuobi,Daycare,$4334.32
01/14/1950,kefapoj,Daycare,$2647.71
12/05/1998,pafovjo,Daycare,$84.60
10/01/2030,fufune,Daycare,$1068.21
10/12/2004,wu,Daycare,$7158.72
08/15/2047,hel,Daycare,$5757.98
05/30/1976,taosbe,Daycare,$810.91
08/20/1912,fef,Daycare,$2364.80
11/27/1909,vifob,Daycare,$6127.65
08/25/1946,map,Daycare,$2025.55
12/12/2006,muumo,Daycare,$9667.85
05/09/2043,golazomo,Daycare,$538.38
10/30/1924,divumi,Daycare,$108.26
06/18/2050,liw,Daycare,$3175.14
05/25/1963,zeitauh,Daycare,$8837.61
07/13/2031,vukhafiz,Daycare,$1950.61
10/04/2026,zir,Daycare,$500.01
01/20/2056,we,Daycare,$4172.70
07/29/1948,nulu,Daycare,$4726.19
05/01/1973,uliceic,Daycare,$7104.93
11/10/2034,akurob,Daycare,$931.23
01/10/2047,nubvi,Daycare,$8815.60
06/03/2033,ji,Daycare,$9007.10
03/09/1940,ga,Daycare,$6348.23
03/11/1913,esi,Daycare,$2839.10
08/02/1930,gugtehuf,Daycare,$6391.74
06/13/2007,si,Daycare,$6723.83
11/26/1922,avi,Daycare,$780.62
08/11/1979,jef,Daycare,$230.41
02/12/2003,cuhweudu,Daycare,$6744.66
06/16/2008,hazsicsic,Daycare,$8218.09
04/04/2055,wu,Daycare,$8084.62
06/17/1944,hutaw,Daycare,$1114.84
11/21/1995,pihnozjin,Daycare,$4172.84
02/05/2050,ve,Daycare,$7848.67
08/11/1953,kijmipoh,Daycare,$9161.27
10/11/2048,ca,Daycare,$3160.47
04/14/1952,puumu,Daycare,$5820.86
11/08/1977,wun,Daycare,$4551.84
04/30/2012,cod,Daycare,$2732.68
01/02/2036,ivi,Daycare,$8217.29
06/15/2057,fosapo,Daycare,$7176.34
05/26/2049,ganvet,Daycare,$8431.87
03/18/1928,ijkob,Daycare,$1071.66
04/03/1915,wiv,Daycare,$4123.44
02/13/2019,cegaftut,Daycare,$7026.59
07/09/1984,iwtap,Daycare,$9009.21
08/19/1922,osace,Daycare,$8010.12
08/21/1958,gibameaj,Daycare,$7376.51
03/09/1924,tuvidu,Daycare,$624.16
12/19/1990,jofokeg,Daycare,$3408.01
10/25/2058,mebec,Daycare,$4782.12
09/03/1993,dapu,Daycare,$298.51
09/18/2016,napezwa,Daycare,$1495.90
11/21/1922,fodlous,Daycare,$5934.28
10/25/2060,obu,Daycare,$3235.65
12/03/1928,jan,Daycare,$3166.59
02/28/1951,towu,Daycare,$9393.67
04/25/1930,woladhib,Daycare,$3610.53
12/11/1950,negpo,Daycare,$9628.77
08/14/2052,arouz,Daycare,$2976.99
05/05/1957,gibo,Daycare,$2475.00
09/22/2070,erovugjis,Daycare,$904.52
08/01/1917,esujefreb,Daycare,$938.49
12/13/1963,zijsugav,Daycare,$4270.10
05/23/1974,ihuelzap,Daycare,$7316.34
02/18/2004,uhollar,Daycare,$9273.13
06/11/2010,getiwmoj,Daycare,$8376.74
09/09/1950,cotambis,Daycare,$2793.79
06/17/1953,tajabu,Daycare,$2182.55
03/01/2069,eb,Daycare,$7568.55
03/08/1928,rowewujal,Daycare,$3129.48
02/18/1967,nagvosaw,Daycare,$2880.25
05/16/1934,zupir,Daycare,$9665.07
05/25/1929,ti,Daycare,$1991.67
04/09/1998,zip,Daycare,$9164.38
06/02/1972,wekabug,Daycare,$5368.45
04/21/1974,sosu,Daycare,$126.71
06/28/2034,kuatiza,Daycare,$11.94
10/08/1912,fef,Daycare,$2836.27
01/16/2009,enjici,Daycare,$3184.82
06/13/1993,lalram,Daycare,$2618.54
11/27/2018,arhebkak,Daycare,$5949.78
05/20/1984,tot,Daycare,$6796.12
01/17/2044,jilaz,Daycare,$6586.43
12/22/1906,ekalufav,Daycare,$9996.98
06/14/2013,giridtec,Daycare,$3538.32
04/24/1981,zut,Daycare,$6443.09
10/10/1973,tepu,Daycare,$8767.11
10/19/2011,cohhico,Daycare,$669.71
01/02/1949,povafa,Daycare,$4914.33
06/25/2050,kopirih,Daycare,$9942.23
01/07/2070,sufvifgaw,Daycare,$6656.41
10/31/1901,hokafut,Daycare,$2490.02
11/29/1993,dozik,Daycare,$9444.81
06/19/1994,siusa,Daycare,$7768.90
11/05/1908,co,Daycare,$7931.15
01/03/1928,su,Daycare,$1500.94
09/30/1972,par,Daycare,$7211.35
12/23/1927,rer,Daycare,$3086.22
12/04/1909,ekiud,Daycare,$84.70
11/20/2053,efreeg,Daycare,$8142.89
05/01/1922,ka,Daycare,$3493.18
04/18/2064,hebane,Daycare,$5926.88
07/11/2013,umjeafo,Daycare,$7545.64
02/16/1962,morga,Daycare,$3802.11
01/28/2062,ovo,Daycare,$4654.02
11/11/2050,suodaba,Daycare,$935.31
05/20/1964,na,Daycare,$9118.54
03/05/2062,wam,Daycare,$3825.40
08/15/1962,itbi,Daycare,$2456.98
04/01/1927,hufeh,Daycare,$965.74
04/22/1977,dem,Daycare,$2929.31
11/02/1939,nuksavib,Daycare,$2691.88
08/14/1933,movsavjud,Daycare,$5129.94
11/29/1917,rof,Daycare,$2587.63
03/15/2052,lolo,Daycare,$226.93
03/21/2043,poumeotu,Daycare,$829.24
03/29/1917,rigiza,Daycare,$4829.77
08/05/1903,gigki,Daycare,$2596.49
03/07/2056,limeko,Daycare,$8011.18
01/08/1915,gip,Daycare,$9196.06
12/26/1931,jisifi,Daycare,$9561.38
11/10/1908,lajece,Daycare,$2722.43
12/16/2032,zevseg,Daycare,$5519.36
12/29/1937,rumob,Daycare,$4575.38
07/22/1941,vaz,Daycare,$5219.48
05/18/2068,eb,Daycare,$3953.91
02/07/1975,sij,Daycare,$6662.64
10/22/1904,mibed,Daycare,$7957.04
04/04/1978,noptodto,Daycare,$7127.88
10/30/1959,sojoj,Daycare,$349.28
01/14/1904,age,Daycare,$4084.04
06/06/1901,ucaw,Daycare,$6223.39
11/28/1920,diehame,Daycare,$8004.95
06/27/2026,cofob,Daycare,$3592.23
01/23/1983,kim,Daycare,$9187.31
11/24/2067,retudso,Daycare,$7024.03
11/19/1946,inavaon,Daycare,$9721.78
07/05/2047,vap,Daycare,$1943.71
08/24/1962,wop,Daycare,$5705.72
01/26/1966,kaweku,Daycare,$4620.80
03/02/2045,cedaferug,Daycare,$3624.66
11/13/1960,pow,Daycare,$8103.20
03/25/1930,voocrov,Daycare,$1502.43
12/30/1995,has,Daycare,$1080.17
05/14/2008,wo,Daycare,$8374.09
04/27/1938,jesac,Daycare,$4256.20
02/14/1965,watijuvi,Daycare,$5991.86
08/29/1959,gulnoj,Daycare,$7412.39
12/31/1939,bugwi,Daycare,$9508.30
01/11/2060,od,Daycare,$2866.22
12/28/2029,na,Daycare,$2138.71
01/28/2020,pusziloj,Daycare,$6218.21
03/28/2059,ufcecu,Daycare,$89.60
06/08/1937,zowiko,Daycare,$3746.94
05/13/1919,anipope,Daycare,$2986.91
02/27/1910,bag,Daycare,$713.64
05/09/2056,fauhre,Daycare,$1699.87
12/10/1914,tewduka,Daycare,$6046.70
05/21/2033,fabigus,Daycare,$7579.65
08/10/1967,fen,Daycare,$5118.23
05/05/2003,benej,Daycare,$2302.00
07/18/1926,duefve,Daycare,$6791.86
02/11/2033,sigmoh,Daycare,$1046.70
02/01/2053,vir,Daycare,$2349.44
01/02/1908,ranaade,Daycare,$9322.08
11/07/2035,gehzahe,Daycare,$5586.96
01/16/2055,uhiati,Daycare,$5830.82
05/22/1993,te,Daycare,$6618.31
08/23/2040,rumod,Daycare,$2641.67
02/18/2022,kepa,Daycare,$4241.37
02/18/1969,vajziboce,Daycare,$5175.65
01/14/1907,lapzu,Daycare,$7621.62
07/01/1932,vavuwed,Daycare,$4652.87
04/07/2002,wopef,Daycare,$3544.40
04/12/1947,hebpe,Daycare,$3585.08
09/13/1917,me,Daycare,$1774.32
08/18/1987,dopejuco,Daycare,$7660.80
09/05/2048,lepuko,Daycare,$2491.65
02/04/1913,pa,Daycare,$9658.73
01/20/1903,gehipor,Daycare,$6198.17
07/25/2031,ci,Daycare,$1478.02
07/07/1980,hitep,Daycare,$1420.16
06/05/1955,makabeaju,Daycare,$3585.66
09/05/1983,cuf,Daycare,$9818.97
02/20/1991,apwot,Daycare,$1994.85
11/01/1917,ucepifgos,Daycare,$8169.50
01/30/2020,wej,Daycare,$8165.92
04/23/1948,dukugboj,Daycare,$4965.83
07/09/2007,ebjespa,Daycare,$5318.92
07/14/1932,zisuit,Daycare,$5372.77
02/24/1988,wojir,Daycare,$6001.98
02/07/2051,sek,Daycare,$2737.83
07/15/1983,mor,Daycare,$9000.68
09/05/2024,lomsi,Daycare,$704.75
07/02/1925,mefiw,Daycare,$6078.20
06/19/2052,alaukuwob,Daycare,$1752.16
02/10/2001,zum,Daycare,$6300.03
04/15/1969,ipe,Daycare,$3541.77
10/06/1951,gubululaf,Daycare,$8927.78
08/19/2003,ip,Daycare,$103.09
06/06/2050,bios,Daycare,$7098.77
05/24/2065,vo,Daycare,$4378.12
05/18/1920,fizon,Daycare,$661.38
09/11/1910,bugdor,Daycare,$9829.23
01/28/2054,guwbakror,Daycare,$0.21
03/09/2014,moot,Daycare,$6084.14
11/01/1998,sike,Daycare,$606.65
07/25/2039,pukag,Daycare,$4093.15
07/29/2050,heful,Daycare,$4452.74
09/02/1949,kavcerezo,Daycare,$2272.13
08/26/2061,to,Daycare,$6305.63
11/29/1965,gef,Daycare,$1993.33
11/28/1963,gu,Daycare,$898.02
11/13/1989,buku,Daycare,$7886.68
08/19/1969,derogpa,Daycare,$1333.41
10/02/2056,ogkupdel,Daycare,$6811.64
03/14/1922,tocwukjet,Daycare,$9427.28
09/21/2048,ejnel,Daycare,$7032.79
01/10/1908,ni,Daycare,$5056.93
03/14/1940,meralaro,Daycare,$2588.69
02/11/1910,fubbej,Daycare,$5436.94
05/30/1955,povjal,Daycare,$5785.89
12/20/1921,bu,Daycare,$2046.37
02/25/2020,bi,Daycare,$9035.24
08/11/1977,gewibper,Daycare,$5049.30
06/10/1963,subpogal,Daycare,$8857.89
04/18/1911,cat,Daycare,$6518.55
03/26/2010,solge,Daycare,$877.75
02/11/1994,jalhanow,Daycare,$6142.97
02/21/1965,tat,Daycare,$6919.50
05/09/2052,zoni,Daycare,$9985.46
04/05/1914,fitsoeh,Daycare,$138.02
09/01/1988,suj,Daycare,$7128.39
12/24/1903,urpafvek,Daycare,$2413.52
12/04/1982,timacuro,Daycare,$2867.99
07/21/2009,sotdif,Daycare,$4634.94
02/20/1942,pugebgap,Daycare,$7282.79
07/23/2067,etwuuwa,Daycare,$4933.60
12/27/1973,jik,Daycare,$484.67
06/08/2037,munuk,Daycare,$6590.50
11/02/1929,coh,Daycare,$8971.05
10/20/2066,uwpa,Daycare,$8911.81
06/28/1905,tuosi,Daycare,$6917.54
08/20/2025,muvco,Daycare,$935.74
03/04/2020,pohub,Daycare,$6428.46
05/26/2045,vobtohal,Daycare,$6161.74
07/09/1975,nibkigofe,Daycare,$737.89
02/22/1986,wok,Daycare,$6183.53
04/24/1975,etawa,Daycare,$6646.67
03/13/1923,kowop,Daycare,$412.17
07/02/2054,sihevwi,Daycare,$7627.60
12/18/2063,si,Daycare,$6986.50
10/11/2026,be,Daycare,$2216.84
06/02/1974,heko,Daycare,$5554.23
03/06/1939,finsu,Daycare,$9783.65
09/09/1926,kornuzwan,Daycare,$2195.98
02/07/1971,veewuho,Daycare,$5069.59
02/24/1921,ecokepic,Daycare,$3553.30
12/02/2003,panozbac,Daycare,$9562.88
05/11/2010,jutlud,Daycare,$7254.70
12/11/1944,ag,Daycare,$7906.83
03/21/1988,gehe,Daycare,$9649.06
02/18/1968,giil,Daycare,$5979.79
03/09/1969,ejusat,Daycare,$4549.87
05/11/1968,rowvip,Daycare,$7825.73
11/10/1921,tof,Daycare,$9289.77
12/31/2056,solani,Daycare,$4772.32
11/21/1980,hoc,Daycare,$2555.02
02/16/1968,begpupteg,Daycare,$8131.04
03/20/1955,ulu,Daycare,$4864.65
04/06/1931,wimvam,Daycare,$9969.19
02/08/2068,nim,Daycare,$9131.72
04/26/1946,nofsi,Daycare,$9033.22
09/03/1928,uvti,Daycare,$3928.85
06/01/2068,samgesi,Daycare,$3714.52
08/18/2008,zow,Daycare,$4067.10
12/26/2053,uresug,Daycare,$6089.37
01/17/2039,kavzi,Daycare,$5856.12
05/19/1943,ho,Daycare,$4802.99
04/23/2018,caniha,Daycare,$1983.50
10/07/2016,tevajhu,Daycare,$5211.43
08/13/1997,zaborak,Daycare,$4883.52
08/04/1938,wa,Daycare,$9052.34
12/07/1966,bew,Daycare,$9190.06
11/27/2022,wawa,Daycare,$5120.33
10/01/2008,al,Daycare,$6790.69
05/06/1975,renev,Daycare,$4503.12
10/20/1930,jespi,Daycare,$1023.63
04/22/1989,dunuj,Daycare,$750.33
03/03/1937,ojuladpig,Daycare,$7711.21
06/20/1911,cicupi,Daycare,$4250.43
12/31/1927,ab,Daycare,$299.16
06/08/1900,laikidub,Daycare,$8287.22
02/27/2013,seftel,Daycare,$3319.55
10/04/1981,at,Daycare,$6675.56
01/23/1980,elgaku,Daycare,$3590.44
01/03/1979,aw,Daycare,$4666.16
02/10/2005,fegug,Daycare,$2077.40
12/31/2035,bad,Daycare,$156.07
03/07/1900,koncat,Daycare,$4828.83
01/06/1984,rilan,Daycare,$3915.94
05/15/2017,ut,Daycare,$6109.66
10/05/1968,wa,Daycare,$2159.92
11/02/2001,dageade,Daycare,$8762.48
03/02/1907,mu,Daycare,$5481.96
04/04/1927,sewzij,Daycare,$7561.23
05/04/2041,tofami,Daycare,$1673.56
11/26/2061,caot,Daycare,$4059.74
01/30/2038,nol,Daycare,$453.98
01/20/2058,pa,Daycare,$1846.13
06/10/2024,lati,Daycare,$119.15
07/25/1931,koti,Daycare,$2022.64
04/29/2033,je,Daycare,$4100.00
01/10/2007,mi,Daycare,$3136.66
02/10/2032,duvwaho,Daycare,$394.85
03/11/2046,patedmih,Daycare,$398.61
01/15/2015,afe,Daycare,$1287.57
03/09/2004,muma,Daycare,$117.25
10/21/2030,purveg,Daycare,$1101.31
09/02/2000,fooj,Daycare,$6181.16
06/22/2062,ki,Daycare,$2395.96
08/15/1947,dad,Daycare,$8714.65
01/26/1934,bowa,Daycare,$5851.77
11/29/1916,hu,Daycare,$7117.33
05/12/1972,mi,Daycare,$3427.35
09/25/1989,cezig,Daycare,$7477.28
01/12/1932,upeboro,Daycare,$7206.76
02/21/1914,oceluc,Daycare,$6690.67
05/31/2058,kofithoh,Daycare,$9902.39
10/12/2014,habgendi,Daycare,$9728.43
02/12/2012,bof,Daycare,$533.43
05/03/1928,dale,Daycare,$6549.89
05/19/2032,wumhap,Daycare,$9596.57
06/05/2000,nehew,Daycare,$1620.76
05/30/2017,biucri,Daycare,$9276.39
06/15/1926,huzor,Daycare,$2803.06
11/29/2060,faducuse,Daycare,$7845.62
08/17/1973,iflohzo,Daycare,$7898.34
02/18/1999,usotab,Daycare,$1284.11
11/26/1958,mik,Daycare,$7465.32
09/12/1914,paz,Daycare,$6972.43
11/06/1918,be,Daycare,$7651.30
01/18/1914,kamja,Daycare,$5978.18
05/05/1968,wilsi,Daycare,$2417.04
05/27/2036,tu,Daycare,$2687.99
06/30/2014,garu,Daycare,$5325.66
01/01/2066,di,Daycare,$9123.07
11/11/1914,zelkoso,Daycare,$1278.29
06/30/1979,imig,Daycare,$4990.93
06/19/2053,piac,Daycare,$3262.59
05/01/2033,cuhjigji,Daycare,$8178.87
04/12/1980,lopge,Daycare,$5497.35
12/29/1915,ami,Daycare,$9552.62
10/11/1981,cusaggav,Daycare,$873.38
06/05/1988,noneh,Daycare,$3903.92
11/03/1929,el,Daycare,$4461.13
05/16/1933,rez,Daycare,$4124.05
05/07/1944,uguirsev,Daycare,$5603.71
03/21/1920,utoav,Daycare,$7423.17
09/06/2005,owruvev,Daycare,$631.83
05/04/2044,felcac,Daycare,$3041.82
04/01/1925,ifaso,Daycare,$8624.01
06/08/2027,upuledpeg,Daycare,$9759.83
05/04/1986,wehuj,Daycare,$3554.28
12/12/1909,lawli,Daycare,$4490.04
10/27/2060,depumem,Daycare,$9378.65
08/29/1954,etokical,Daycare,$6836.52
09/30/1927,tup,Daycare,$9130.15
06/09/2000,bageg,Daycare,$3826.25
11/18/1997,kokdisma,Daycare,$7968.96
06/13/1976,ku,Daycare,$455.43
06/05/1970,cah,Daycare,$9457.56
09/26/2057,rohvegaju,Daycare,$775.66
12/19/2068,henbipa,Daycare,$5105.65
01/19/1926,jaz,Daycare,$7444.31
04/18/1930,uk,Daycare,$9092.73
04/03/2047,ru,Daycare,$6701.54
06/01/2045,paku,Daycare,$3819.96
12/02/2002,oweopiowa,Daycare,$4973.05
02/16/1959,ca,Daycare,$3770.16
05/01/2029,gew,Daycare,$954.83
06/13/2068,titew,Daycare,$2846.44
03/12/2023,pa,Daycare,$993.20
08/18/2025,kennu,Daycare,$2145.42
12/20/1951,ubek,Daycare,$3234.77
11/05/1967,veiwe,Daycare,$509.11
12/26/1937,tiva,Daycare,$5738.69
10/26/2005,sorpida,Daycare,$7285.76
08/08/1972,vevzivlu,Daycare,$3769.80
06/04/1910,uvezakedo,Daycare,$7856.56
03/14/2051,pi,Daycare,$7220.06
06/08/1991,urle,Daycare,$3877.66
03/02/1919,wajfev,Daycare,$9764.99
12/11/2044,nerlus,Daycare,$5972.80
11/24/1918,govem,Daycare,$9362.66
01/22/2003,keeju,Daycare,$7258.41
04/06/2067,zakufej,Daycare,$9319.99
11/12/1921,niwokce,Daycare,$7695.05
10/29/2039,voc,Daycare,$8989.71
06/30/2001,voleduh,Daycare,$3197.11
08/05/1972,wentiz,Daycare,$5930.07
05/08/1909,ziw,Daycare,$6859.09
02/19/2050,iri,Daycare,$5739.29
05/02/1978,okokewvuw,Daycare,$7112.70
04/16/1983,of,Daycare,$5930.19
04/28/2064,ruvje,Daycare,$3548.17
11/30/1941,demvife,Daycare,$2670.36
04/18/1940,se,Daycare,$8166.51
12/29/1947,soza,Daycare,$7083.23
11/14/1974,vazsopih,Daycare,$1238.11
03/19/2067,ejuljo,Daycare,$814.35
12/28/2044,puvtik,Daycare,$551.57
11/16/1921,oppe,Daycare,$3684.67
02/16/2061,jel,Daycare,$6629.85
01/04/2040,tag,Daycare,$8151.59
06/14/1990,gav,Daycare,$8491.87
09/20/1968,kadversel,Daycare,$9954.51
09/17/2006,vuk,Daycare,$938.47
07/16/2010,dutucbop,Daycare,$4827.73
10/26/1963,ku,Daycare,$8905.82
07/28/1987,docutop,Daycare,$7353.78
04/22/1905,mapjo,Daycare,$5745.32
01/20/2024,tukeh,Daycare,$3043.82
03/16/2010,navmiaka,Daycare,$3542.89
09/04/1921,wilo,Daycare,$7282.44
03/19/1977,eke,Daycare,$6396.69
08/30/2044,tad,Daycare,$1693.77
09/11/1987,fegi,Daycare,$3247.96
01/24/2046,ro,Daycare,$9073.22
01/25/2035,hagi,Daycare,$4192.55
04/27/2005,ihevapo,Daycare,$7521.97
08/05/1968,nip,Daycare,$1517.17
11/14/2032,wup,Daycare,$9878.94
10/03/1948,ipu,Daycare,$8458.24
08/05/1907,piso,Daycare,$3511.01
07/18/2024,bevraav,Daycare,$4289.24
06/11/2060,ap,Daycare,$9799.56
11/22/1981,zalgik,Daycare,$1070.48
02/18/2064,gufohpu,Daycare,$9789.87
09/19/1985,rakinwec,Daycare,$9095.71
06/01/2018,bu,Daycare,$8582.05
03/12/2002,igiwof,Daycare,$4014.84
01/02/2057,ova,Daycare,$1601.62
05/30/1910,zobjo,Daycare,$4961.90
09/09/1947,gapsovvi,Daycare,$2020.78
07/17/1963,ufe,Daycare,$9618.44
07/09/1922,zasewjo,Daycare,$1811.13
07/21/1921,pin,Daycare,$9255.19
02/15/1905,pihana,Daycare,$6588.06
12/21/1920,wa,Daycare,$2444.15
09/20/1969,soibu,Daycare,$5274.98
09/26/2069,was,Daycare,$9974.65
09/12/1929,lat,Daycare,$2782.48
01/12/2021,telmazlat,Daycare,$6594.05
07/20/2056,daagenim,Daycare,$3588.64
12/13/1937,tebor,Daycare,$3033.00
05/08/1977,ru,Daycare,$7915.05
05/25/1953,emlakhe,Daycare,$1851.01
03/17/1949,hezipu,Daycare,$308.07
06/27/1946,wini,Daycare,$4057.75
07/14/2015,omivi,Daycare,$6042.62
01/15/1923,pafudso,Daycare,$1017.92
11/07/1975,fojor,Daycare,$7776.91
06/28/2065,dusobas,Daycare,$222.89
06/24/1900,mous,Daycare,$3711.24
08/21/2020,lof,Daycare,$4359.31
03/21/1916,mad,Daycare,$3485.04
02/27/2048,hosannik,Daycare,$6609.07
09/12/2044,fokipsu,Daycare,$5234.18
09/03/2013,bonre,Daycare,$1490.65
07/23/1996,eri,Daycare,$2640.05
01/14/1928,ropnawjez,Daycare,$9526.73
01/26/2060,aji,Daycare,$3053.96
05/02/2021,owsom,Daycare,$891.81
12/05/1936,peno,Daycare,$6806.12
10/16/1914,fib,Daycare,$9508.49
07/23/1986,mej,Daycare,$3253.84
05/07/2067,durur,Daycare,$7943.29
09/01/1922,wumugef,Daycare,$298.89
05/31/2021,uczipko,Daycare,$2105.92
02/23/1977,daj,Daycare,$1565.25
12/01/1918,vok,Daycare,$9180.95
04/01/2051,zew,Daycare,$4611.22
12/10/2008,lise,Daycare,$8198.23
08/18/2047,difnap,Daycare,$2449.48
10/12/2011,vi,Daycare,$928.92
08/06/1953,ok,Daycare,$8380.52
04/26/2026,kujiluw,Daycare,$1648.53
05/12/1914,ba,Daycare,$2885.22
06/02/2057,ciuris,Daycare,$408.02
12/31/2031,tu,Daycare,$6995.57
06/01/1985,souj,Daycare,$4263.74
08/01/1923,rir,Daycare,$9237.39
11/06/2050,tedi,Daycare,$5021.00
09/06/2049,bumu,Daycare,$2995.39
08/01/1973,sutgomen,Daycare,$3587.50
09/21/1915,lute,Daycare,$7955.84
11/29/1959,nepzim,Daycare,$2292.93
07/27/1941,zo,Daycare,$9173.53
06/01/1915,finse,Daycare,$2924.72
03/06/1975,evolik,Daycare,$3802.98
08/20/1970,iddu,Daycare,$8474.96
02/16/1946,gedot,Daycare,$6145.59
11/02/2024,vaj,Daycare,$892.21
12/07/2023,ibacac,Daycare,$1972.45
02/13/1927,ancah,Daycare,$5784.03
03/21/1911,pes,Daycare,$4089.08
04/02/1980,vehafal,Daycare,$9036.15
11/23/2035,loniuvi,Daycare,$4059.63
06/23/2015,uj,Daycare,$2069.63
04/23/1900,dehreer,Daycare,$4159.73
09/12/1950,caflu,Daycare,$8146.88
11/18/2061,mofcogo,Daycare,$8677.31
02/07/2061,pucog,Daycare,$712.92
02/16/1950,fancuw,Daycare,$7671.09
01/16/1917,wof,Daycare,$8046.32
08/16/1900,jicalga,Daycare,$9170.63
01/08/1941,nugo,Daycare,$7064.05
02/19/1996,nielaate,Daycare,$6744.50
06/16/1916,lettoom,Daycare,$938.96
04/20/1996,jemvilco,Daycare,$8300.36
