Date,Description,Category,Amount
11/01/2007,jatnus,Daycare,$5985.80
03/06/2032,od,Daycare,$7942.87
05/17/2059,fof,Daycare,$7164.21
10/27/2056,fetecdu,Daycare,$1468.22
07/09/1946,reotinig,Daycare,$9837.10
11/24/2017,arubigip,Daycare,$6887.59
06/01/2028,bonto,Daycare,$2182.84
10/15/1997,te,Daycare,$2707.84
05/05/2033,pavcoab,Daycare,$291.30
04/03/2051,sav,Daycare,$5160.94
06/24/1960,ep,Daycare,$3141.37
11/17/1979,hub,Daycare,$6699.18
07/13/1946,rar,Daycare,$4246.40
05/12/1996,it,Daycare,$8.92
12/27/1933,lokeruif,Daycare,$3583.96
10/29/1941,it,Daycare,$3571.03
12/10/2027,du,Daycare,$2618.77
11/09/1925,lude,Daycare,$7581.56
09/21/1900,ikekivtus,Daycare,$9443.90
04/04/1941,for,Daycare,$7228.38
09/07/2068,om,Daycare,$6577.44
03/31/2032,uj,Daycare,$5014.30
09/13/1994,be,Daycare,$9496.70
11/12/1991,efopir,Daycare,$6873.93
10/15/2014,at,Daycare,$9309.05
02/05/1922,uk,Daycare,$175.38
05/30/2051,sizutopo,Daycare,$4112.83
09/06/1992,gosipwe,Daycare,$3396.61
09/13/2023,ewbormod,Daycare,$3716.99
07/31/1962,uh,Daycare,$4322.01
09/20/1938,saho,Daycare,$6608.19
08/18/1961,tevmuz,Daycare,$4872.39
07/24/1989,ludubi,Daycare,$4677.84
08/19/1988,hajup,Daycare,$1178.03
09/24/1976,zizamih,Daycare,$108.57
01/03/2061,copoija,Daycare,$1079.74
03/19/1953,wojjakud,Daycare,$4174.72
06/02/1934,nof,Daycare,$1754.30
04/09/1999,wamotte,Daycare,$1181.08
08/28/1928,il,Daycare,$5989.12
11/27/2004,uvuga,Daycare,$8717.47
07/16/2063,ebri,Daycare,$2025.48
10/30/1985,coc,Daycare,$2408.39
01/26/1919,bewzuno,Daycare,$881.48
01/15/2047,hefegi,Daycare,$2852.73
01/31/2002,redo,Daycare,$5956.23
05/08/2046,le,Daycare,$4594.04
02/04/2033,jiwapre,Daycare,$9355.50
09/15/2011,kiv,Daycare,$1469.99
04/18/1903,hoc,Daycare,$580.20
04/09/1961,gasupeb,Daycare,$1180.48
07/07/1989,fenigene,Daycare,$2517.41
05/03/1993,jam,Daycare,$9864.33
01/01/2058,ite,Daycare,$6919.03
12/23/1955,raezu,Daycare,$1883.37
04/21/2030,uczigi,Daycare,$7768.27
02/04/2045,fir,Daycare,$8772.29
12/30/2010,mutu,Daycare,$9890.08
07/06/1932,wak,Daycare,$9720.65
06/23/1953,geka,Daycare,$7581.02
01/04/2051,maakhe,Daycare,$733.32
12/13/1977,nages,Daycare,$5728.62
08/17/1975,os,Daycare,$6252.35
08/18/1980,ip,Daycare,$4282.49
05/01/2017,gije,Daycare,$4274.26
02/13/2070,jo,Daycare,$9017.03
09/16/1950,rabuhtuf,Daycare,$5620.39
12/26/2047,tomi,Daycare,$8163.18
01/11/1961,sin,Daycare,$791.75
04/26/1990,sijefdu,Daycare,$1662.75
07/03/1910,cum,Daycare,$2561.82
11/06/1984,cat,Daycare,$9718.51
08/05/2010,pomluhip,Daycare,$479.20
04/19/2001,cudnusa,Daycare,$2053.02
01/20/2015,acazejic,Daycare,$183.53
09/09/2068,gebmebu,Daycare,$6157.56
04/03/1995,me,Daycare,$7487.51
10/17/2039,tocu,Daycare,$9308.47
07/03/1949,noziboh,Daycare,$2630.64
02/08/1968,sis,Daycare,$6290.93
12/11/1955,lir,Daycare,$3900.09
11/23/1922,zuamuj,Daycare,$5207.55
03/23/2002,fom,Daycare,$5450.55
04/13/1952,waehi,Daycare,$4076.61
04/13/1931,dummebbad,Daycare,$3156.95
07/09/2033,tuwoleh,Daycare,$7619.22
05/05/2028,gu,Daycare,$4113.58
12/27/2048,zu,Daycare,$4657.65
05/08/1971,socazbor,Daycare,$8967.00
11/16/2062,dut,Daycare,$2847.81
10/19/2068,juzuwoce,Daycare,$8833.75
05/01/2058,naruh,Daycare,$8890.99
02/06/1919,lojav,Daycare,$8570.24
03/26/2045,norweako,Daycare,$5685.95
11/12/2026,nurrubka,Daycare,$476.87
03/14/1919,ihuijger,Daycare,$244.29
08/12/2003,fosze,Daycare,$3395.26
06/07/1954,sada,Daycare,$9368.34
09/26/1964,goflepfis,Daycare,$7402.95
05/18/1906,keshe,Daycare,$9707.23
08/09/2030,ju,Daycare,$5412.48
05/25/1962,ducepke,Daycare,$3768.58
10/16/2007,ficu,Daycare,$8935.68
04/25/2019,kacgopet,Daycare,$635.20
12/30/2025,deij,Daycare,$5105.82
10/18/1926,di,Daycare,$2773.18
05/27/1915,jelunhi,Daycare,$4496.43
07/21/2048,ivtifez,Daycare,$8141.11
10/04/1916,kuni,Daycare,$6855.45
04/28/1945,hemuh,Daycare,$4902.68
03/26/1983,mos,Daycare,$6113.36
05/26/2031,luhgo,Daycare,$8533.68
09/05/2052,ganezkog,Daycare,$8808.94
03/20/1996,dav,Daycare,$7066.06
09/15/1911,decali,Daycare,$6153.82
11/23/1978,lular,Daycare,$9054.31
09/18/1964,ubarlo,Daycare,$2045.37
06/01/2032,gevhaip,Daycare,$112.54
06/12/1950,onbiak,Daycare,$7796.91
04/02/2060,bodgimfi,Daycare,$4066.46
06/25/2036,wozeme,Daycare,$3539.38
01/01/2055,fucha,Daycare,$9766.03
09/26/2036,ciivagol,Daycare,$1690.39
07/08/1910,ba,Daycare,$1184.80
03/01/1919,nezjetu,Daycare,$866.54
12/06/1996,nofahepi,Daycare,$1903.68
05/19/1980,verjec,Daycare,$9102.98
05/02/1955,gatducaz,Daycare,$4650.29
05/26/1974,runupowa,Daycare,$4486.07
06/01/1968,vokfub,Daycare,$1336.32
01/27/2042,uh,Daycare,$6373.53
06/10/2069,hoc,Daycare,$3268.22
09/14/2020,zudhog,Daycare,$6614.08
03/24/1936,galelsib,Daycare,$3485.79
01/11/2026,bu,Daycare,$8508.75
07/11/1943,kaolled,Daycare,$5245.12
08/10/1930,vi,Daycare,$3218.51
09/25/1996,acupogu,Daycare,$659.51
06/24/1998,uphunpa,Daycare,$6721.86
01/19/2054,somgu,Daycare,$2348.12
04/26/1901,pepide,Daycare,$2407.66
06/27/2016,mojofaana,Daycare,$4316.47
07/07/1905,lil,Daycare,$9438.96
07/12/1908,cumejbor,Daycare,$2010.90
06/20/1988,ut,Daycare,$85.53
07/09/1994,peca,Daycare,$2012.23
12/22/1971,jevteme,Daycare,$1512.65
07/18/2066,bun,Daycare,$5720.70
07/04/1949,vu,Daycare,$5808.61
06/17/1902,egja,Daycare,$7051.81
08/31/1908,dica,Daycare,$8975.26
08/13/1945,hoj,Daycare,$5240.97
10/10/1918,muzoho,Daycare,$7895.35
10/03/2062,tapinuvo,Daycare,$693.88
11/27/1935,vipda,Daycare,$7426.69
08/07/1951,gifuju,Daycare,$8923.18
02/02/2048,lefpiv,Daycare,$7886.14
08/28/2015,tunkig,Daycare,$3172.90
02/06/2049,upi,Daycare,$1803.53
05/18/2058,egsodzu,Daycare,$7830.06
10/30/2017,feda,Daycare,$3860.42
10/08/2057,ruku,Daycare,$8449.87
10/28/1995,zihowejod,Daycare,$3817.16
09/07/2027,dulri,Daycare,$575.67
10/06/1937,ehe,Daycare,$4819.47
02/10/2008,onenehim,Daycare,$8336.68
08/10/1992,duob,Daycare,$1925.17
08/21/1962,gajfetu,Daycare,$9285.99
07/02/1941,cogutitin,Daycare,$4978.20
04/11/1910,wo,Daycare,$3419.02
01/12/2008,rufu,Daycare,$3230.38
08/22/2046,sah,Daycare,$3319.22
09/25/2032,zamkavcad,Daycare,$2629.22
10/01/1945,mud,Daycare,$8608.87
02/06/2033,bop,Daycare,$6150.13
05/28/2045,of,Daycare,$9692.72
11/19/1983,sefomza,Daycare,$8332.42
06/27/2024,reikufa,Daycare,$3817.71
09/01/1941,gajuv,Daycare,$2255.40
06/04/2061,he,Daycare,$6550.21
06/29/1973,wa,Daycare,$8776.02
03/26/2063,do,Daycare,$4077.26
06/04/2055,wedemra,Daycare,$1985.98
09/12/2011,ifetupo,Daycare,$3204.60
11/10/2070,obtawa,Daycare,$9245.94
05/16/2053,pivela,Daycare,$1393.74
03/14/1940,de,Daycare,$4230.19
12/23/1951,ba,Daycare,$6736.32
04/18/2058,tugawtif,Daycare,$1727.78
12/19/1954,kiizi,Daycare,$5547.10
12/25/2038,zuzussoc,Daycare,$4729.66
03/16/1939,luwa,Daycare,$9544.97
06/19/1953,ha,Daycare,$9452.86
06/12/1965,dalpugi,Daycare,$6830.39
03/07/1901,aplu,Daycare,$1288.24
08/14/1930,watzeslu,Daycare,$6828.81
07/06/1932,maov,Daycare,$6476.37
11/01/1954,mizepmu,Daycare,$3148.82
07/15/2060,wo,Daycare,$3279.86
11/29/1942,ecadeazu,Daycare,$4320.63
12/17/1990,ahmivmu,Daycare,$8204.99
08/07/1970,hewihec,Daycare,$6016.63
08/14/2052,uca,Daycare,$292.03
01/10/1999,reolu,Daycare,$7709.73
04/21/1997,jag,Daycare,$4677.15
07/13/1965,edeis,Daycare,$4494.44
09/18/2010,mof,Daycare,$8561.07
11/07/1992,fori,Daycare,$5484.59
12/02/2004,omcooto,Daycare,$4856.82
05/18/2024,tirugoow,Daycare,$1076.39
04/30/2046,gudkel,Daycare,$9559.20
09/08/1904,aca,Daycare,$6728.76
11/15/2000,sih,Daycare,$6294.38
03/19/2028,wace,Daycare,$9581.22
03/05/1948,ru,Daycare,$6498.54
08/30/1983,arowenej,Daycare,$9388.06
04/12/2033,adasovuki,Daycare,$4459.40
03/21/2014,bopvepji,Daycare,$635.73
02/21/2034,ono,Daycare,$4786.50
03/22/1922,camfo,Daycare,$4761.98
01/20/1996,si,Daycare,$6255.87
02/18/2040,gimes,Daycare,$6387.57
08/08/2038,poredru,Daycare,$1051.02
07/17/2015,cih,Daycare,$9968.19
10/07/1910,ja,Daycare,$4928.45
11/28/2000,reg,Daycare,$2456.99
11/24/1980,ifotiler,Daycare,$8969.78
07/02/2018,denjisnif,Daycare,$685.90
10/04/2019,og,Daycare,$1357.17
05/30/1943,heshaptaw,Daycare,$1517.82
10/28/2019,izmu,Daycare,$424.81
06/16/1903,behog,Daycare,$1577.37
03/11/2062,da,Daycare,$3197.89
08/09/2042,kotmoh,Daycare,$8872.51
10/07/2019,pu,Daycare,$5249.47
01/13/2013,sives,Daycare,$8951.89
01/12/2014,lohrivhod,Daycare,$6564.06
05/16/1949,udhewu,Daycare,$8730.81
09/10/1983,nabjo,Daycare,$9295.67
07/28/1929,bos,Daycare,$539.65
07/04/1933,soswod,Daycare,$7899.99
03/14/2000,neiriguc,Daycare,$7933.51
09/04/1977,coav,Daycare,$7512.40
11/02/2053,erivizu,Daycare,$1927.13
02/05/1922,oppazu,Daycare,$7760.07
03/14/2024,ula,Daycare,$5508.92
11/26/1981,uniewmu,Daycare,$5006.39
01/02/2036,liwidec,Daycare,$4633.66
06/11/1994,onosmo,Daycare,$8293.59
09/25/2052,koko,Daycare,$4847.32
12/06/1966,aki,Daycare,$964.09
02/12/2030,vod,Daycare,$8359.49
06/19/1968,pab,Daycare,$4988.32
09/30/1909,ow,Daycare,$1227.57
11/20/1915,elotetfab,Daycare,$225.53
05/07/1974,javtap,Daycare,$4718.79
09/12/1911,vatubvij,Daycare,$8793.26
12/29/1970,esne,Daycare,$6648.69
04/02/1911,irolinzud,Daycare,$7336.49
03/08/1980,fozedupub,Daycare,$2878.47
01/13/2008,ta,Daycare,$164.92
06/03/2016,tija,Daycare,$9708.54
11/17/2002,favaboked,Daycare,$4708.90
01/15/1947,ho,Daycare,$7608.61
11/05/1958,coahu,Daycare,$6960.74
11/18/2017,sektimcec,Daycare,$123.16
03/23/1964,kacipowu,Daycare,$5042.63
01/25/2039,ek,Daycare,$3512.95
09/09/1941,wimepci,Daycare,$3444.89
03/17/1944,fe,Daycare,$8722.19
05/04/2032,tiraz,Daycare,$3245.03
02/13/1921,wioboefa,Daycare,$9841.68
12/10/1911,to,Daycare,$1070.56
12/09/1988,du,Daycare,$4810.05
11/03/2029,va,Daycare,$4284.40
04/17/1970,gebmonvaj,Daycare,$3690.81
07/05/1992,kipo,Daycare,$8395.70
04/11/1965,nu,Daycare,$5901.40
05/14/2000,ahi,Daycare,$3873.89
01/11/1923,kokuek,Daycare,$341.66
06/30/2032,ol,Daycare,$6009.15
09/29/2021,no,Daycare,$4307.00
11/19/2065,iles,Daycare,$5899.65
08/28/2064,re,Daycare,$5209.21
07/18/1908,rikas,Daycare,$6857.07
11/26/1902,dupwed,Daycare,$8716.80
06/12/2004,la,Daycare,$6614.62
10/27/1934,ho,Daycare,$5083.38
04/30/2035,jecagov,Daycare,$3248.25
10/29/2047,uhlepiwi,Daycare,$821.02
07/04/2051,napicsat,Daycare,$2785.48
02/21/2065,giwucna,Daycare,$6626.34
03/30/2061,coccuwij,Daycare,$951.66
10/02/2038,du,Daycare,$9630.69
07/28/2065,fu,Daycare,$8051.95
10/05/1970,bo,Daycare,$1339.95
12/02/2067,ni,Daycare,$901.81
02/27/1980,wa,Daycare,$3444.01
05/05/1949,vofwesi,Daycare,$1103.44
06/01/1991,kowe,Daycare,$7926.32
12/01/1982,sedtav,Daycare,$8783.19
09/23/1907,tipeg,Daycare,$5904.53
07/04/1938,ro,Daycare,$8548.89
05/16/1904,fi,Daycare,$1425.95
12/05/1993,pe,Daycare,$1213.93
09/16/1927,kajzop,Daycare,$2188.27
09/28/1993,navip,Daycare,$5094.54
03/07/1924,potzob,Daycare,$6073.00
11/09/2064,zabvij,Daycare,$9347.86
09/03/1948,jitizhik,Daycare,$4412.81
11/05/1984,kof,Daycare,$7796.51
05/12/2033,aciiko,Daycare,$6553.36
06/27/2062,otaenmag,Daycare,$3893.95
01/11/1957,igza,Daycare,$5709.93
01/18/1934,pehbep,Daycare,$4990.11
05/17/1935,hij,Daycare,$6680.59
04/16/1953,wan,Daycare,$6726.45
07/11/1998,ihi,Daycare,$2090.75
07/31/2064,gospejgem,Daycare,$8137.07
02/08/2017,hinaj,Daycare,$2108.68
11/08/2051,gugufek,Daycare,$4607.91
06/04/1964,ezodwo,Daycare,$5992.90
03/19/1938,nehseg,Daycare,$7037.23
09/05/1945,for,Daycare,$6695.63
06/24/1969,heh,Daycare,$4388.48
07/14/1915,metubo,Daycare,$2606.57
05/09/2047,al,Daycare,$9986.35
05/08/1922,kulezi,Daycare,$8732.38
12/03/1984,cutino,Daycare,$1570.36
09/29/2002,urewiwo,Daycare,$8090.73
09/17/2062,irrod,Daycare,$4117.34
11/30/2056,rogbeho,Daycare,$5524.64
04/05/2007,fifa,Daycare,$5666.52
10/09/2068,fu,Daycare,$911.89
09/26/2006,uslu,Daycare,$581.80
02/19/2032,jiluta,Daycare,$8083.16
10/04/1941,oguro,Daycare,$8580.42
08/20/2006,fa,Daycare,$3776.66
05/13/1939,mof,Daycare,$4129.22
08/10/2047,hak,Daycare,$1280.93
11/15/1912,wirip,Daycare,$4272.05
02/03/2028,dehu,Daycare,$4604.72
10/14/1962,uvoeno,Daycare,$8451.17
01/18/1974,umvurom,Daycare,$481.53
12/31/2055,coggaruc,Daycare,$7980.38
08/21/1938,cofav,Daycare,$7606.02
05/03/2006,omoeho,Daycare,$1255.60
10/30/1916,ke,Daycare,$7185.23
11/16/2014,wapek,Daycare,$8067.84
03/18/2067,tofguvpuk,Daycare,$4288.15
01/04/2064,du,Daycare,$9286.41
11/06/2033,gaftot,Daycare,$8359.78
06/08/1955,roj,Daycare,$8614.47
02/13/1984,jiw,Daycare,$1056.98
02/20/1933,ekasujfen,Daycare,$3024.62
10/07/1966,vezil,Daycare,$2160.04
10/13/2008,putizo,Daycare,$2647.21
08/23/1996,aha,Daycare,$3643.07
04/20/1963,wazlin,Daycare,$893.54
05/15/2004,pori,Daycare,$3232.40
08/19/2037,wijoliv,Daycare,$6395.90
03/28/1948,azho,Daycare,$5604.80
06/10/2018,wuupu,Daycare,$7066.31
08/07/2041,ocneprom,Daycare,$5000.17
06/04/2041,erwawir,Daycare,$9471.63
08/08/2031,ge,Daycare,$1781.81
06/21/1907,hiet,Daycare,$1673.67
05/27/1961,ceih,Daycare,$4021.05
10/21/2006,bagoova,Daycare,$2016.08
01/05/1902,gumuve,Daycare,$1494.59
01/22/1907,cipubvol,Daycare,$7343.76
04/30/2044,zigarbup,Daycare,$4544.49
02/03/2070,ijagajsi,Daycare,$43.37
09/10/1995,cujgom,Daycare,$5828.02
07/22/1968,me,Daycare,$7274.00
06/28/1989,itkit,Daycare,$24.40
04/06/1947,ahoicul,Daycare,$4466.94
11/16/2041,kavorbo,Daycare,$8618.79
09/18/2045,em,Daycare,$7020.09
02/25/2052,baconvuv,Daycare,$1451.55
12/01/1938,sulusus,Daycare,$2616.52
02/14/1923,risvesed,Daycare,$670.91
03/08/1938,ufresag,Daycare,$3584.11
02/10/2024,hibtafihi,Daycare,$9956.97
05/25/2030,zamlake,Daycare,$8682.52
06/26/1926,cewiz,Daycare,$4525.01
05/12/1958,isikalol,Daycare,$8936.44
06/18/2040,impot,Daycare,$9551.54
12/27/1938,zaohoin,Daycare,$5337.28
10/09/1928,gop,Daycare,$4721.00
07/20/1928,javohla,Daycare,$3220.07
03/10/1969,niih,Daycare,$4150.63
11/12/2026,mileb,Daycare,$1333.22
06/25/2030,olpis,Daycare,$1506.52
01/31/2022,man,Daycare,$8527.34
10/25/1949,ihinewjeg,Daycare,$3834.91
06/11/1917,je,Daycare,$2477.60
05/20/1904,mom,Daycare,$2356.47
08/20/2029,ozuak,Daycare,$4403.01
08/07/2001,rilek,Daycare,$6502.33
12/15/1950,evupaccuz,Daycare,$2513.40
09/28/1932,vihsudke,Daycare,$8433.40
07/31/2012,lacop,Daycare,$8324.69
02/09/2060,tugmofbu,Daycare,$3422.61
10/31/1951,iwziohu,Daycare,$9449.45
07/17/1963,tis,Daycare,$6371.54
04/21/1938,sucudga,Daycare,$374.04
02/01/2007,goruco,Daycare,$8023.41
10/13/1904,ni,Daycare,$2710.23
10/24/1905,velgulis,Daycare,$6327.35
11/20/2070,kuvuc,Daycare,$9790.09
08/11/1942,vohnawe,Daycare,$1083.62
05/14/2047,liwoco,Daycare,$3236.31
02/26/1965,ijeduto,Daycare,$1556.54
07/02/1957,loni,Daycare,$2844.86
06/01/1990,pape,Daycare,$3785.51
12/01/1912,su,Daycare,$4785.67
06/29/2001,wef,Daycare,$8747.66
04/21/2041,wumifme,Daycare,$4853.67
07/07/1908,zi,Daycare,$7977.30
08/30/1975,gi,Daycare,$4517.69
07/09/1910,bob,Daycare,$232.67
08/20/1958,liwe,Daycare,$9403.17
07/22/2014,re,Daycare,$5226.22
10/02/1947,ze,Daycare,$8115.03
06/15/1920,pahdis,Daycare,$6512.76
09/12/1958,icwi,Daycare,$656.14
04/16/1958,pa,Daycare,$3273.13
04/16/2054,gubga,Daycare,$4225.18
10/28/2043,kicatku,Daycare,$7739.78
02/10/2007,awese,Daycare,$4989.42
05/14/1998,upoce,Daycare,$7100.06
12/20/2038,mohita,Daycare,$1289.83
03/30/1988,lu,Daycare,$4014.16
01/20/1946,wanfaw,Daycare,$7742.89
05/06/2021,an,Daycare,$799.47
07/26/2015,sifirmab,Daycare,$9265.02
03/19/1949,jutte,Daycare,$5656.69
05/25/2063,buriw,Daycare,$3343.96
05/26/1921,zoggetem,Daycare,$1282.74
10/07/2062,behi,Daycare,$9673.69
12/03/1900,rarun,Daycare,$3378.49
05/26/2030,wotvoc,Daycare,$2985.09
03/22/1965,pet,Daycare,$9508.70
10/13/1988,cogtami,Daycare,$4546.35
10/27/1994,lad,Daycare,$7234.05
10/13/2052,ol,Daycare,$6145.35
07/18/1950,rizenko,Daycare,$1638.86
08/27/1916,johut,Daycare,$356.63
02/03/2062,acfubuj,Daycare,$6879.88
09/26/1920,abera,Daycare,$6228.35
08/08/1991,nulfoc,Daycare,$3949.12
08/20/1927,me,Daycare,$5439.78
04/11/1930,ri,Daycare,$9049.46
06/08/1944,sa,Daycare,$5046.35
11/01/2007,na,Daycare,$7222.62
01/16/1945,rejupet,Daycare,$6815.58
04/25/2013,viripu,Daycare,$7459.02
05/02/1979,owewi,Daycare,$8260.58
03/19/2040,bap,Daycare,$7120.78
12/04/1984,fobu,Daycare,$9306.07
10/03/2023,japcizej,Daycare,$9265.24
09/15/2023,hizunip,Daycare,$9732.85
05/05/2021,vuc,Daycare,$5011.80
04/16/2056,tahu,Daycare,$8642.50
03/23/2002,cikevbob,Daycare,$6859.84
11/22/2018,zetofrut,Daycare,$9228.33
01/08/1924,re,Daycare,$8504.08
08/16/1986,ume,Daycare,$3332.36
03/26/2056,jicece,Daycare,$7070.28
01/03/2064,sa,Daycare,$7342.95
09/21/1946,nim,Daycare,$80.00
07/03/2049,jiw,Daycare,$7206.23
07/07/2025,bale,Daycare,$5608.62
06/10/2039,tov,Daycare,$456.58
01/06/2017,fot,Daycare,$5862.91
12/22/2034,ke,Daycare,$4858.97
12/03/2034,ce,Daycare,$2842.82
02/28/1923,rolgucozu,Daycare,$8944.23
03/20/2065,hi,Daycare,$9007.66
04/27/1990,tudzof,Daycare,$8352.89
11/19/2023,livehap,Daycare,$6601.77
01/06/1966,suk,Daycare,$1988.94
10/04/1929,eweuwkug,Daycare,$4721.00
04/06/1947,etidiodu,Daycare,$8464.58
08/03/1967,celuk,Daycare,$9892.07
07/04/1998,vamow,Daycare,$676.37
09/28/1913,esudo,Daycare,$2518.91
06/29/1963,ha,Daycare,$2552.89
07/05/2050,ke,Daycare,$4969.33
08/24/2054,tiwpolve,Daycare,$160.13
07/04/1949,huspuwli,Daycare,$168.92
04/11/1900,atzuga,Daycare,$7616.65
04/12/1972,ugi,Daycare,$1881.39
05/10/1946,abpozaco,Daycare,$2857.98
11/19/2016,ebuvet,Daycare,$6315.48
02/25/1934,sicdigi,Daycare,$4683.49
06/07/1932,to,Daycare,$1578.80
04/19/2030,ebuurugid,Daycare,$84.78
09/24/2008,vidfig,Daycare,$8183.96
10/05/1999,ra,Daycare,$2604.26
05/22/2052,hi,Daycare,$3005.45
03/23/1928,wi,Daycare,$3928.30
05/11/2005,vimajse,Daycare,$1711.91
06/08/2013,ucriz,Daycare,$8891.65
12/21/2029,ebupuh,Daycare,$1046.96
09/11/1912,gechob,Daycare,$4084.26
10/14/1957,laj,Daycare,$1840.49
09/04/1915,nohga,Daycare,$2241.80
09/14/2070,waw,Daycare,$5545.90
09/25/1957,sazlisoh,Daycare,$9360.54
12/10/2004,ibu,Daycare,$9932.32
01/08/2051,gomovkag,Daycare,$8167.12
09/13/2001,vasocho,Daycare,$8403.00
05/24/1963,ozasurbak,Daycare,$8840.42
02/19/2027,suwvajah,Daycare,$7509.86
02/03/2056,cazirsup,Daycare,$8586.44
02/18/2011,jiwzigo,Daycare,$5595.81
11/08/1932,dok,Daycare,$4865.85
10/08/1938,faose,Daycare,$2438.54
10/24/1982,sa,Daycare,$6278.92
07/21/1920,zahitic,Daycare,$2545.29
10/16/2070,uwefovhip,Daycare,$3436.78
09/12/1963,fuzi,Daycare,$2390.41
08/31/1961,nucez,Daycare,$2754.39
02/18/2031,fow,Daycare,$6768.35
09/16/2023,te,Daycare,$9312.23
05/07/2061,bauwfu,Daycare,$6462.95
07/05/2062,moliroj,Daycare,$8475.82
08/23/1989,wor,Daycare,$2647.99
10/05/2044,wurozvak,Daycare,$6892.47
11/08/1942,liz,Daycare,$472.24
04/23/1953,wuwob,Daycare,$2937.09
02/20/2015,tavpo,Daycare,$3471.31
12/15/2039,wozo,Daycare,$3337.17
07/19/1903,ro,Daycare,$6686.90
06/01/1933,gotbegise,Daycare,$9507.48
04/04/1931,newecu,Daycare,$6618.56
04/02/2060,vecfior,Daycare,$3357.53
08/12/1920,zom,Daycare,$6564.42
12/28/1921,zunwi,Daycare,$2577.77
04/05/1956,amrafab,Daycare,$736.10
02/07/1922,pizof,Daycare,$247.62
02/22/2046,pi,Daycare,$1339.46
12/13/1928,re,Daycare,$8097.56
05/13/1927,kief,Daycare,$3789.52
11/23/1903,asa,Daycare,$6879.74
08/28/1959,licib,Daycare,$5849.94
10/17/2003,don,Daycare,$7191.72
01/15/1945,pilatmin,Daycare,$5607.23
08/20/2007,kawub,Daycare,$4522.06
07/12/2011,tinoh,Daycare,$6217.28
06/23/2003,fab,Daycare,$8755.77
10/02/2052,zigunva,Daycare,$9208.80
03/22/2021,om,Daycare,$7470.06
07/16/1994,bob,Daycare,$378.97
07/26/2063,vutpergok,Daycare,$9782.96
07/20/1971,gumwiw,Daycare,$9944.58
09/28/2064,gafcegu,Daycare,$8658.00
07/22/2035,delozhin,Daycare,$5798.17
01/28/1930,hemiduzog,Daycare,$8517.99
12/27/1913,rintimfif,Daycare,$6558.01
05/21/2001,bag,Daycare,$2073.46
08/19/2041,cunite,Daycare,$304.85
06/06/1940,do,Daycare,$2728.00
08/24/2063,ivubu,Daycare,$3513.62
06/27/2000,jafjibe,Daycare,$9269.14
03/26/1910,lehewjil,Daycare,$2538.70
05/13/2006,ned,Daycare,$5952.13
05/09/1904,zelet,Daycare,$99.94
11/14/2014,mak,Daycare,$2709.89
02/26/2035,zucapan,Daycare,$5872.07
07/14/1970,votovbe,Daycare,$3240.77
04/25/2039,wod,Daycare,$9983.72
11/11/1986,jodtorte,Daycare,$841.15
06/14/1911,ep,Daycare,$3602.46
04/24/1961,ezgah,Daycare,$8047.12
07/19/1974,bigin,Daycare,$6237.14
10/31/1921,guazi,Daycare,$5368.31
04/17/2032,rozada,Daycare,$7596.50
05/08/1935,teson,Daycare,$8559.50
06/10/1909,imabasuj,Daycare,$1215.86
11/12/2054,dasjoeda,Daycare,$5724.37
02/19/2041,jotaw,Daycare,$9773.15
12/16/2061,som,Daycare,$7873.17
10/21/2037,tego,Daycare,$4959.41
04/05/1947,satve,Daycare,$9320.42
12/28/1999,eradazo,Daycare,$7418.02
08/25/1995,zauho,Daycare,$8201.72
04/30/1996,pok,Daycare,$5706.67
01/18/1973,uhzutvik,Daycare,$9582.69
01/03/2063,ipabun,Daycare,$5875.50
08/20/2006,sikweup,Daycare,$2550.02
12/01/1927,zivzol,Daycare,$1726.07
06/27/2048,ti,Daycare,$4923.72
03/02/1937,migzac,Daycare,$7348.66
10/02/1913,osfi,Daycare,$8039.73
05/09/1941,kildajde,Daycare,$699.52
05/27/2070,rac,Daycare,$7584.56
06/16/1981,guz,Daycare,$623.64
11/12/2027,ut,Daycare,$6749.60
06/10/1966,ire,Daycare,$5691.88
02/06/2033,epe,Daycare,$6364.02
02/06/2029,is,Daycare,$6204.81
10/31/1912,watcon,Daycare,$2653.41
01/19/1939,nodib,Daycare,$8462.25
12/17/1982,mubzawsi,Daycare,$4516.18
01/16/2036,zeiw,Daycare,$6558.27
05/11/1938,tiggiv,Daycare,$994.97
06/29/1935,ja,Daycare,$2247.72
10/14/1921,reiwa,Daycare,$8052.13
09/04/1949,osozawam,Daycare,$4068.39
08/30/2008,icigu,Daycare,$4052.63
11/01/1906,zirica,Daycare,$8210.85
07/29/1988,og,Daycare,$6191.84
10/20/2063,vomiz,Daycare,$3414.05
03/23/2007,pi,Daycare,$6326.90
04/30/2026,ibkelvov,Daycare,$4822.60
02/16/1991,kur,Daycare,$151.38
04/03/1964,jipan,Daycare,$1978.67
08/30/1997,su,Daycare,$9525.39
01/23/2053,motib,Daycare,$4034.53
12/14/1961,razbid,Daycare,$8273.08
03/29/1976,ugegu,Daycare,$7642.55
04/16/1951,epek,Daycare,$1642.28
11/01/1933,volfaje,Daycare,$3206.70
06/25/1986,cuzcew,Daycare,$9672.58
05/19/1909,nur,Daycare,$2365.75
08/13/1957,dadol,Daycare,$4203.91
12/13/2017,we,Daycare,$7284.09
09/14/1938,socnukmaz,Daycare,$9479.45
